cowboy	0.1422924901185771
cowboys	0.11857707509881422
cowgirl	0.09486166007905138
reaper	0.08300395256916997
digger	0.07114624505928854
packers	0.07114624505928854
blaster	0.05533596837944664
gypsy	0.05138339920948617
vaqueros	0.03557312252964427
packer	0.03162055335968379
gaucho	0.023715415019762844
peon	0.023715415019762844
swagger	0.019762845849802372
movers	0.015810276679841896
cowgirls	0.015810276679841896
lumberjack	0.011857707509881422
miners	0.011857707509881422
miner	0.011857707509881422
Cowboy	0.011857707509881422
logger	0.007905138339920948
porter	0.007905138339920948
loader	0.007905138339920948
feller	0.007905138339920948
weeder	0.007905138339920948
reapers	0.007905138339920948
SWAGGER	0.007905138339920948
Miner	0.007905138339920948
lumberjacks	0.003952569169960474
gypsies	0.003952569169960474
puncher	0.003952569169960474
mover	0.003952569169960474
wrecker	0.003952569169960474
knacker	0.003952569169960474
cropper	0.003952569169960474
cowman	0.003952569169960474
harvester	0.003952569169960474
