velvet	0.16666666666666666
silk	0.1564625850340136
fabric	0.14965986394557823
yoke	0.11564625850340136
wool	0.06462585034013606
sail	0.023809523809523808
rags	0.022108843537414966
tulle	0.02040816326530612
linen	0.017006802721088437
satin	0.017006802721088437
tweed	0.017006802721088437
cloth	0.013605442176870748
SAIL	0.013605442176870748
royals	0.011904761904761904
calico	0.01020408163265306
VELVET	0.01020408163265306
Rag	0.01020408163265306
RAG	0.01020408163265306
hanky	0.008503401360544218
swatch	0.006802721088435374
canvas	0.006802721088435374
spandex	0.006802721088435374
rayon	0.006802721088435374
lungi	0.006802721088435374
bunting	0.006802721088435374
Silk	0.006802721088435374
SILK	0.006802721088435374
SATIN	0.006802721088435374
Velvet	0.006802721088435374
PIQUE	0.006802721088435374
FABRIC	0.006802721088435374
Fabric	0.006802721088435374
Tweed	0.006802721088435374
Chiffon	0.006802721088435374
towel	0.00510204081632653
tatter	0.003401360544217687
tarp	0.003401360544217687
sacking	0.003401360544217687
tatters	0.003401360544217687
netting	0.003401360544217687
cobweb	0.003401360544217687
flannel	0.003401360544217687
sateen	0.003401360544217687
batik	0.003401360544217687
velour	0.003401360544217687
plaid	0.003401360544217687
chintz	0.003401360544217687
moire	0.003401360544217687
textile	0.003401360544217687
bandana	0.0017006802721088435
towels	0.0017006802721088435
sails	0.0017006802721088435
bandanas	0.0017006802721088435
pique	0.0
chiffon	-0.003401360544217687
rag	-0.017006802721088437
